GEBIET_NAME,INDIKATOR_NAME,INDIKATOR_JAHR,INDIKATOR_VALUE
Stallikon,Gemeindebeitrag an ZVV [Fr./Einw.],2018,62
Stallikon,Gemeindebeitrag an ZVV [Fr./Einw.],2019,64
Stallikon,Gemeindebeitrag an ZVV [Fr./Einw.],2020,86
Stallikon,Gemeindebeitrag an ZVV [Fr./Einw.],2021,99
Wettswil a.A.,Gemeindebeitrag an ZVV [Fr./Einw.],1994,50
Wettswil a.A.,Gemeindebeitrag an ZVV [Fr./Einw.],1995,51
Wettswil a.A.,Gemeindebeitrag an ZVV [Fr./Einw.],1996,58
Wettswil a.A.,Gemeindebeitrag an ZVV [Fr./Einw.],1997,56
Wettswil a.A.,Gemeindebeitrag an ZVV [Fr./Einw.],1998,53
Wettswil a.A.,Gemeindebeitrag an ZVV [Fr./Einw.],1999,49
Wettswil a.A.,Gemeindebeitrag an ZVV [Fr./Einw.],2000,43
Wettswil a.A.,Gemeindebeitrag an ZVV [Fr./Einw.],2001,41
Wettswil a.A.,Gemeindebeitrag an ZVV [Fr./Einw.],2002,45
Wettswil a.A.,Gemeindebeitrag an ZVV [Fr./Einw.],2003,63
Wettswil a.A.,Gemeindebeitrag an ZVV [Fr./Einw.],2004,63
Wettswil a.A.,Gemeindebeitrag an ZVV [Fr./Einw.],2005,68
Wettswil a.A.,Gemeindebeitrag an ZVV [Fr./Einw.],2006,67
Wettswil a.A.,Gemeindebeitrag an ZVV [Fr./Einw.],2007,65
Wettswil a.A.,Gemeindebeitrag an ZVV [Fr./Einw.],2008,74
Wettswil a.A.,Gemeindebeitrag an ZVV [Fr./Einw.],2009,95
Wettswil a.A.,Gemeindebeitrag an ZVV [Fr./Einw.],2010,96
Wettswil a.A.,Gemeindebeitrag an ZVV [Fr./Einw.],2011,97
Wettswil a.A.,Gemeindebeitrag an ZVV [Fr./Einw.],2012,97
Wettswil a.A.,Gemeindebeitrag an ZVV [Fr./Einw.],2013,94
Wettswil a.A.,Gemeindebeitrag an ZVV [Fr./Einw.],2014,88
Wettswil a.A.,Gemeindebeitrag an ZVV [Fr./Einw.],2015,88
Wettswil a.A.,Gemeindebeitrag an ZVV [Fr./Einw.],2016,86
Wettswil a.A.,Gemeindebeitrag an ZVV [Fr./Einw.],2017,84
Wettswil a.A.,Gemeindebeitrag an ZVV [Fr./Einw.],2018,85
Wettswil a.A.,Gemeindebeitrag an ZVV [Fr./Einw.],2019,79
Wettswil a.A.,Gemeindebeitrag an ZVV [Fr./Einw.],2020,91
Wettswil a.A.,Gemeindebeitrag an ZVV [Fr./Einw.],2021,105
Adlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],1994,19
Adlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],1995,19
Adlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],1996,20
Adlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],1997,20
Adlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],1998,20
Adlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],1999,18
Adlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2000,21
Adlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2001,20
Adlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2002,20
Adlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2003,21
Adlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2004,21
Adlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2005,23
Adlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2006,25
Adlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2007,23
Adlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2008,27
Adlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2009,31
Adlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2010,32
Adlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2011,30
Adlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2012,31
Adlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2013,31
Adlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2014,30
Adlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2015,29
Adlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2016,27
Adlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2017,27
Adlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2018,28
Adlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2019,24
Adlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2020,34
Adlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2021,40
Benken,Gemeindebeitrag an ZVV [Fr./Einw.],1994,35
Benken,Gemeindebeitrag an ZVV [Fr./Einw.],1995,35
Benken,Gemeindebeitrag an ZVV [Fr./Einw.],1996,38
Benken,Gemeindebeitrag an ZVV [Fr./Einw.],1997,35
Benken,Gemeindebeitrag an ZVV [Fr./Einw.],1998,32
Benken,Gemeindebeitrag an ZVV [Fr./Einw.],1999,30
Benken,Gemeindebeitrag an ZVV [Fr./Einw.],2000,30
Benken,Gemeindebeitrag an ZVV [Fr./Einw.],2001,31
Benken,Gemeindebeitrag an ZVV [Fr./Einw.],2002,29
Benken,Gemeindebeitrag an ZVV [Fr./Einw.],2003,31
Benken,Gemeindebeitrag an ZVV [Fr./Einw.],2004,32
Benken,Gemeindebeitrag an ZVV [Fr./Einw.],2005,33
Benken,Gemeindebeitrag an ZVV [Fr./Einw.],2006,33
Benken,Gemeindebeitrag an ZVV [Fr./Einw.],2007,33
Benken,Gemeindebeitrag an ZVV [Fr./Einw.],2008,39
Benken,Gemeindebeitrag an ZVV [Fr./Einw.],2009,43
Benken,Gemeindebeitrag an ZVV [Fr./Einw.],2010,43
Benken,Gemeindebeitrag an ZVV [Fr./Einw.],2011,44
Benken,Gemeindebeitrag an ZVV [Fr./Einw.],2012,44
Benken,Gemeindebeitrag an ZVV [Fr./Einw.],2013,43
Benken,Gemeindebeitrag an ZVV [Fr./Einw.],2014,43
Benken,Gemeindebeitrag an ZVV [Fr./Einw.],2015,44
Benken,Gemeindebeitrag an ZVV [Fr./Einw.],2016,43
Benken,Gemeindebeitrag an ZVV [Fr./Einw.],2017,39
Benken,Gemeindebeitrag an ZVV [Fr./Einw.],2018,39
Benken,Gemeindebeitrag an ZVV [Fr./Einw.],2019,38
Benken,Gemeindebeitrag an ZVV [Fr./Einw.],2020,48
Benken,Gemeindebeitrag an ZVV [Fr./Einw.],2021,55
Berg a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],1994,51
Berg a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],1995,51
Berg a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],1996,45
Berg a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],1997,44
Berg a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],1998,38
Berg a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],1999,35
Berg a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2000,35
Berg a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2001,33
Berg a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2002,34
Berg a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2003,36
Berg a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2004,36
Berg a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2005,37
Berg a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2006,38
Berg a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2007,39
Berg a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2008,44
Berg a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2009,48
Berg a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2010,49
Berg a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2011,46
Berg a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2012,49
Berg a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2013,47
Berg a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2014,49
Berg a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2015,50
Berg a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2016,52
Berg a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2017,47
Berg a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2018,48
Berg a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2019,52
Berg a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2020,63
Berg a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2021,71
Buch a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],1994,50
Buch a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],1995,47
Buch a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],1996,55
Buch a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],1997,56
Buch a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],1998,49
Buch a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],1999,45
Buch a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2000,43
Buch a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2001,42
Buch a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2002,42
Buch a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2003,46
Buch a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2004,46
Buch a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2005,47
Buch a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2006,48
Buch a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2007,45
Buch a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2008,51
Buch a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2009,58
Buch a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2010,61
Buch a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2011,56
Buch a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2012,56
Buch a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2013,53
Buch a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2014,57
Buch a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2015,58
Buch a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2016,57
Buch a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2017,53
Buch a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2018,52
Buch a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2019,56
Buch a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2020,70
Buch a.I.,Gemeindebeitrag an ZVV [Fr./Einw.],2021,78
Dachsen,Gemeindebeitrag an ZVV [Fr./Einw.],1994,50
Dachsen,Gemeindebeitrag an ZVV [Fr./Einw.],1995,50
Dachsen,Gemeindebeitrag an ZVV [Fr./Einw.],1996,55
Dachsen,Gemeindebeitrag an ZVV [Fr./Einw.],1997,52
Dachsen,Gemeindebeitrag an ZVV [Fr./Einw.],1998,45
Dachsen,Gemeindebeitrag an ZVV [Fr./Einw.],1999,41
Dachsen,Gemeindebeitrag an ZVV [Fr./Einw.],2000,40
Dachsen,Gemeindebeitrag an ZVV [Fr./Einw.],2001,37
Dachsen,Gemeindebeitrag an ZVV [Fr./Einw.],2002,36
Dachsen,Gemeindebeitrag an ZVV [Fr./Einw.],2003,40
Dachsen,Gemeindebeitrag an ZVV [Fr./Einw.],2004,40
Dachsen,Gemeindebeitrag an ZVV [Fr./Einw.],2005,44
Dachsen,Gemeindebeitrag an ZVV [Fr./Einw.],2006,44
Dachsen,Gemeindebeitrag an ZVV [Fr./Einw.],2007,43
Dachsen,Gemeindebeitrag an ZVV [Fr./Einw.],2008,47
Dachsen,Gemeindebeitrag an ZVV [Fr./Einw.],2009,53
Dachsen,Gemeindebeitrag an ZVV [Fr./Einw.],2010,55
Dachsen,Gemeindebeitrag an ZVV [Fr./Einw.],2011,52
Dachsen,Gemeindebeitrag an ZVV [Fr./Einw.],2012,53
Dachsen,Gemeindebeitrag an ZVV [Fr./Einw.],2013,51
Dachsen,Gemeindebeitrag an ZVV [Fr./Einw.],2014,52
Dachsen,Gemeindebeitrag an ZVV [Fr./Einw.],2015,52
Dachsen,Gemeindebeitrag an ZVV [Fr./Einw.],2016,53
Dachsen,Gemeindebeitrag an ZVV [Fr./Einw.],2017,54
Dachsen,Gemeindebeitrag an ZVV [Fr./Einw.],2018,56
Dachsen,Gemeindebeitrag an ZVV [Fr./Einw.],2019,51
Dachsen,Gemeindebeitrag an ZVV [Fr./Einw.],2020,76
Dachsen,Gemeindebeitrag an ZVV [Fr./Einw.],2021,88
Dorf,Gemeindebeitrag an ZVV [Fr./Einw.],1994,36
Dorf,Gemeindebeitrag an ZVV [Fr./Einw.],1995,35
Dorf,Gemeindebeitrag an ZVV [Fr./Einw.],1996,39
Dorf,Gemeindebeitrag an ZVV [Fr./Einw.],1997,36
Dorf,Gemeindebeitrag an ZVV [Fr./Einw.],1998,33
Dorf,Gemeindebeitrag an ZVV [Fr./Einw.],1999,29
Dorf,Gemeindebeitrag an ZVV [Fr./Einw.],2000,28
Dorf,Gemeindebeitrag an ZVV [Fr./Einw.],2001,27
Dorf,Gemeindebeitrag an ZVV [Fr./Einw.],2002,27
Dorf,Gemeindebeitrag an ZVV [Fr./Einw.],2003,30
Dorf,Gemeindebeitrag an ZVV [Fr./Einw.],2004,29
Dorf,Gemeindebeitrag an ZVV [Fr./Einw.],2005,29
Dorf,Gemeindebeitrag an ZVV [Fr./Einw.],2006,30
Dorf,Gemeindebeitrag an ZVV [Fr./Einw.],2007,29
Dorf,Gemeindebeitrag an ZVV [Fr./Einw.],2008,33
Dorf,Gemeindebeitrag an ZVV [Fr./Einw.],2009,37
Dorf,Gemeindebeitrag an ZVV [Fr./Einw.],2010,38
Dorf,Gemeindebeitrag an ZVV [Fr./Einw.],2011,36
Dorf,Gemeindebeitrag an ZVV [Fr./Einw.],2012,37
Dorf,Gemeindebeitrag an ZVV [Fr./Einw.],2013,35
Dorf,Gemeindebeitrag an ZVV [Fr./Einw.],2014,37
Dorf,Gemeindebeitrag an ZVV [Fr./Einw.],2015,37
Dorf,Gemeindebeitrag an ZVV [Fr./Einw.],2016,38
Dorf,Gemeindebeitrag an ZVV [Fr./Einw.],2017,38
Dorf,Gemeindebeitrag an ZVV [Fr./Einw.],2018,35
Dorf,Gemeindebeitrag an ZVV [Fr./Einw.],2019,36
Dorf,Gemeindebeitrag an ZVV [Fr./Einw.],2020,46
Dorf,Gemeindebeitrag an ZVV [Fr./Einw.],2021,53
Feuerthalen,Gemeindebeitrag an ZVV [Fr./Einw.],1994,50
Feuerthalen,Gemeindebeitrag an ZVV [Fr./Einw.],1995,50
Feuerthalen,Gemeindebeitrag an ZVV [Fr./Einw.],1996,59
Feuerthalen,Gemeindebeitrag an ZVV [Fr./Einw.],1997,58
Feuerthalen,Gemeindebeitrag an ZVV [Fr./Einw.],1998,53
Feuerthalen,Gemeindebeitrag an ZVV [Fr./Einw.],1999,49
Feuerthalen,Gemeindebeitrag an ZVV [Fr./Einw.],2000,54
Feuerthalen,Gemeindebeitrag an ZVV [Fr./Einw.],2001,51
Feuerthalen,Gemeindebeitrag an ZVV [Fr./Einw.],2002,51
Feuerthalen,Gemeindebeitrag an ZVV [Fr./Einw.],2003,55
Feuerthalen,Gemeindebeitrag an ZVV [Fr./Einw.],2004,53
Feuerthalen,Gemeindebeitrag an ZVV [Fr./Einw.],2005,51
Feuerthalen,Gemeindebeitrag an ZVV [Fr./Einw.],2006,52
Feuerthalen,Gemeindebeitrag an ZVV [Fr./Einw.],2007,48
Feuerthalen,Gemeindebeitrag an ZVV [Fr./Einw.],2008,54
Feuerthalen,Gemeindebeitrag an ZVV [Fr./Einw.],2009,58
Feuerthalen,Gemeindebeitrag an ZVV [Fr./Einw.],2010,59
Feuerthalen,Gemeindebeitrag an ZVV [Fr./Einw.],2011,57
Feuerthalen,Gemeindebeitrag an ZVV [Fr./Einw.],2012,59
Feuerthalen,Gemeindebeitrag an ZVV [Fr./Einw.],2013,57
Feuerthalen,Gemeindebeitrag an ZVV [Fr./Einw.],2014,60
Feuerthalen,Gemeindebeitrag an ZVV [Fr./Einw.],2015,61
Feuerthalen,Gemeindebeitrag an ZVV [Fr./Einw.],2016,61
Feuerthalen,Gemeindebeitrag an ZVV [Fr./Einw.],2017,62
Feuerthalen,Gemeindebeitrag an ZVV [Fr./Einw.],2018,62
Feuerthalen,Gemeindebeitrag an ZVV [Fr./Einw.],2019,59
Feuerthalen,Gemeindebeitrag an ZVV [Fr./Einw.],2020,69
Feuerthalen,Gemeindebeitrag an ZVV [Fr./Einw.],2021,78
Flaach,Gemeindebeitrag an ZVV [Fr./Einw.],1994,51
Flaach,Gemeindebeitrag an ZVV [Fr./Einw.],1995,51
Flaach,Gemeindebeitrag an ZVV [Fr./Einw.],1996,56
Flaach,Gemeindebeitrag an ZVV [Fr./Einw.],1997,52
Flaach,Gemeindebeitrag an ZVV [Fr./Einw.],1998,48
Flaach,Gemeindebeitrag an ZVV [Fr./Einw.],1999,43
Flaach,Gemeindebeitrag an ZVV [Fr./Einw.],2000,54
Flaach,Gemeindebeitrag an ZVV [Fr./Einw.],2001,54
Flaach,Gemeindebeitrag an ZVV [Fr./Einw.],2002,54
Flaach,Gemeindebeitrag an ZVV [Fr./Einw.],2003,61
Flaach,Gemeindebeitrag an ZVV [Fr./Einw.],2004,61
Flaach,Gemeindebeitrag an ZVV [Fr./Einw.],2005,62
Flaach,Gemeindebeitrag an ZVV [Fr./Einw.],2006,64
Flaach,Gemeindebeitrag an ZVV [Fr./Einw.],2007,61
Flaach,Gemeindebeitrag an ZVV [Fr./Einw.],2008,69
Flaach,Gemeindebeitrag an ZVV [Fr./Einw.],2009,77
Flaach,Gemeindebeitrag an ZVV [Fr./Einw.],2010,80
Flaach,Gemeindebeitrag an ZVV [Fr./Einw.],2011,76
Flaach,Gemeindebeitrag an ZVV [Fr./Einw.],2012,77
Flaach,Gemeindebeitrag an ZVV [Fr./Einw.],2013,69
Flaach,Gemeindebeitrag an ZVV [Fr./Einw.],2014,75
Flaach,Gemeindebeitrag an ZVV [Fr./Einw.],2015,76
Flaach,Gemeindebeitrag an ZVV [Fr./Einw.],2016,77
Flaach,Gemeindebeitrag an ZVV [Fr./Einw.],2017,57
Flaach,Gemeindebeitrag an ZVV [Fr./Einw.],2018,57
Flaach,Gemeindebeitrag an ZVV [Fr./Einw.],2019,52
Flaach,Gemeindebeitrag an ZVV [Fr./Einw.],2020,63
Flaach,Gemeindebeitrag an ZVV [Fr./Einw.],2021,72
Flurlingen,Gemeindebeitrag an ZVV [Fr./Einw.],1994,40
Flurlingen,Gemeindebeitrag an ZVV [Fr./Einw.],1995,41
Flurlingen,Gemeindebeitrag an ZVV [Fr./Einw.],1996,44
Flurlingen,Gemeindebeitrag an ZVV [Fr./Einw.],1997,43
Flurlingen,Gemeindebeitrag an ZVV [Fr./Einw.],1998,39
Flurlingen,Gemeindebeitrag an ZVV [Fr./Einw.],1999,36
Flurlingen,Gemeindebeitrag an ZVV [Fr./Einw.],2000,36
Flurlingen,Gemeindebeitrag an ZVV [Fr./Einw.],2001,35
Flurlingen,Gemeindebeitrag an ZVV [Fr./Einw.],2002,31
Flurlingen,Gemeindebeitrag an ZVV [Fr./Einw.],2003,34
Flurlingen,Gemeindebeitrag an ZVV [Fr./Einw.],2004,33
Flurlingen,Gemeindebeitrag an ZVV [Fr./Einw.],2005,33
Flurlingen,Gemeindebeitrag an ZVV [Fr./Einw.],2006,34
Flurlingen,Gemeindebeitrag an ZVV [Fr./Einw.],2007,36
Flurlingen,Gemeindebeitrag an ZVV [Fr./Einw.],2008,42
Flurlingen,Gemeindebeitrag an ZVV [Fr./Einw.],2009,45
Flurlingen,Gemeindebeitrag an ZVV [Fr./Einw.],2010,46
Flurlingen,Gemeindebeitrag an ZVV [Fr./Einw.],2011,44
Flurlingen,Gemeindebeitrag an ZVV [Fr./Einw.],2012,45
Flurlingen,Gemeindebeitrag an ZVV [Fr./Einw.],2013,44
Flurlingen,Gemeindebeitrag an ZVV [Fr./Einw.],2014,45
Flurlingen,Gemeindebeitrag an ZVV [Fr./Einw.],2015,46
Flurlingen,Gemeindebeitrag an ZVV [Fr./Einw.],2016,46
Flurlingen,Gemeindebeitrag an ZVV [Fr./Einw.],2017,50
Flurlingen,Gemeindebeitrag an ZVV [Fr./Einw.],2018,50
Flurlingen,Gemeindebeitrag an ZVV [Fr./Einw.],2019,47
Flurlingen,Gemeindebeitrag an ZVV [Fr./Einw.],2020,54
Flurlingen,Gemeindebeitrag an ZVV [Fr./Einw.],2021,59
Andelfingen (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],1994,44
Andelfingen (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],1995,44
Andelfingen (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],1996,47
Andelfingen (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],1997,46
Andelfingen (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],1998,43
Andelfingen (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],1999,38
Andelfingen (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2000,37
Andelfingen (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2001,36
Andelfingen (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2002,38
Andelfingen (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2003,43
Andelfingen (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2004,43
Andelfingen (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2005,45
Andelfingen (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2006,45
Andelfingen (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2007,54
Andelfingen (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2008,63
Andelfingen (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2009,68
Andelfingen (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2010,70
Andelfingen (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2011,67
Andelfingen (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2012,66
Andelfingen (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2013,61
Andelfingen (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2014,59
Andelfingen (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2015,58
Andelfingen (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2016,59
Andelfingen (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2017,56
Andelfingen (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2018,57
Andelfingen (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2019,53
Andelfingen (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2020,75
Andelfingen (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2021,88
Henggart,Gemeindebeitrag an ZVV [Fr./Einw.],1994,50
Henggart,Gemeindebeitrag an ZVV [Fr./Einw.],1995,50
Henggart,Gemeindebeitrag an ZVV [Fr./Einw.],1996,58
Henggart,Gemeindebeitrag an ZVV [Fr./Einw.],1997,55
Henggart,Gemeindebeitrag an ZVV [Fr./Einw.],1998,49
Henggart,Gemeindebeitrag an ZVV [Fr./Einw.],1999,42
Henggart,Gemeindebeitrag an ZVV [Fr./Einw.],2000,39
Henggart,Gemeindebeitrag an ZVV [Fr./Einw.],2001,37
Henggart,Gemeindebeitrag an ZVV [Fr./Einw.],2002,40
Henggart,Gemeindebeitrag an ZVV [Fr./Einw.],2003,43
Henggart,Gemeindebeitrag an ZVV [Fr./Einw.],2004,43
Henggart,Gemeindebeitrag an ZVV [Fr./Einw.],2005,44
Henggart,Gemeindebeitrag an ZVV [Fr./Einw.],2006,44
Henggart,Gemeindebeitrag an ZVV [Fr./Einw.],2007,42
Henggart,Gemeindebeitrag an ZVV [Fr./Einw.],2008,48
Henggart,Gemeindebeitrag an ZVV [Fr./Einw.],2009,52
Henggart,Gemeindebeitrag an ZVV [Fr./Einw.],2010,52
Henggart,Gemeindebeitrag an ZVV [Fr./Einw.],2011,50
Henggart,Gemeindebeitrag an ZVV [Fr./Einw.],2012,51
Henggart,Gemeindebeitrag an ZVV [Fr./Einw.],2013,49
Henggart,Gemeindebeitrag an ZVV [Fr./Einw.],2014,51
Henggart,Gemeindebeitrag an ZVV [Fr./Einw.],2015,52
Henggart,Gemeindebeitrag an ZVV [Fr./Einw.],2016,54
Henggart,Gemeindebeitrag an ZVV [Fr./Einw.],2017,49
Henggart,Gemeindebeitrag an ZVV [Fr./Einw.],2018,49
Henggart,Gemeindebeitrag an ZVV [Fr./Einw.],2019,46
Henggart,Gemeindebeitrag an ZVV [Fr./Einw.],2020,68
Henggart,Gemeindebeitrag an ZVV [Fr./Einw.],2021,76
Humlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],1994,43
Humlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],1995,41
Humlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],1996,45
Humlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],1997,43
Humlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],1998,38
Humlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],1999,36
Humlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2000,33
Humlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2001,32
Humlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2002,30
Humlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2003,34
Humlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2004,33
Humlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2005,35
Humlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2006,36
Humlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2007,34
Humlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2008,39
Humlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2009,44
Humlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2010,43
Humlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2011,42
Humlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2012,41
Humlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2013,39
Humlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2014,42
Humlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2015,41
Humlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2016,42
Humlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2017,51
Humlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2018,52
Humlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2019,40
Humlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2020,55
Humlikon (bis 2022),Gemeindebeitrag an ZVV [Fr./Einw.],2021,64
