BFS_NR,GEBIET_NAME,INDIKATOR_JAHR,Neuzulassungen  Dieselmotor [%],Neuzulassungen Benzinmotor [%],Neuzulassungen  Elektromotor [%],Neuzulassungen  Hybridantrieb [%],Neuzulassungen anderer Antrieb [%]
58,Glattfelden,2005,19.9,79.5,0,0,0.7
58,Glattfelden,2006,24.8,72.8,0,0.8,1.6
58,Glattfelden,2007,24.5,72.7,0,0,2.9
58,Glattfelden,2008,28.5,67.5,0,1.3,2.6
58,Glattfelden,2009,28.8,71.2,0,0,0
58,Glattfelden,2010,25.8,72.3,0,0.6,1.3
58,Glattfelden,2011,16.4,81,0,2.1,0.5
58,Glattfelden,2012,35,60.2,0,3.9,1
58,Glattfelden,2013,35.3,61.6,1.1,2.1,0
58,Glattfelden,2014,35.2,64.3,0,0.5,0
58,Glattfelden,2015,35.3,58.9,2.4,3.4,0
58,Glattfelden,2016,39,58.3,1.3,1.3,0
58,Glattfelden,2017,35,58.3,1.7,5,0
58,Glattfelden,2018,31.6,61.6,1.1,5.8,0
58,Glattfelden,2019,26.5,61.7,2.6,8.2,1
58,Glattfelden,2020,23.6,55.9,7.5,12.4,0.6
58,Glattfelden,2021,16.6,40.2,14.8,28.4,0
58,Glattfelden,2022,4.4,27.4,37,31.1,0
58,Glattfelden,2023,7.8,35.5,19.9,36.7,0
59,Hochfelden,2002,12.3,87.7,0,0,0
59,Hochfelden,2003,10.2,89.8,0,0,0
59,Hochfelden,2004,25.3,74.7,0,0,0
59,Hochfelden,2005,18.9,81.1,0,0,0
59,Hochfelden,2006,32.8,67.2,0,0,0
59,Hochfelden,2007,23.3,76.7,0,0,0
59,Hochfelden,2008,43.6,55.1,0,0,1.3
59,Hochfelden,2009,34.8,63.8,0,1.4,0
59,Hochfelden,2010,22.9,74.7,0,2.4,0
59,Hochfelden,2011,21.9,76.7,0,1.4,0
59,Hochfelden,2012,31,58.3,0,10.7,0
59,Hochfelden,2013,47.4,50.5,0,2.1,0
59,Hochfelden,2014,33.3,64.3,0,2.4,0
59,Hochfelden,2015,47,50.6,0,1.2,1.2
59,Hochfelden,2016,43.2,51.6,0,4.2,1.1
59,Hochfelden,2017,42.5,53.4,0,4.1,0
59,Hochfelden,2018,32.1,59.5,0,7.1,1.2
59,Hochfelden,2019,31.8,52.3,2.3,13.6,0
59,Hochfelden,2020,29.5,44.3,8.2,18,0
59,Hochfelden,2021,25,51.4,8.3,15.3,0
59,Hochfelden,2022,4.5,25,15.9,54.5,0
59,Hochfelden,2023,17.5,30.2,15.9,36.5,0
60,Höri,2002,22.8,77.2,0,0,0
60,Höri,2003,35.8,64.2,0,0,0
60,Höri,2004,47.9,52.1,0,0,0
60,Höri,2005,38.4,60.3,0,0,1.4
60,Höri,2006,27.4,72.6,0,0,0
60,Höri,2007,32.5,66.3,0,1.2,0
60,Höri,2008,39.6,58.2,0,0,2.2
60,Höri,2009,16.9,81.5,0,1.5,0
60,Höri,2010,26.3,67.1,0,3.9,2.6
60,Höri,2011,30,67.5,1.3,1.3,0
60,Höri,2012,33.9,65.2,0,0,0.9
60,Höri,2013,39,56.8,0.8,3.4,0
60,Höri,2014,37.9,56.8,2.1,3.2,0
60,Höri,2015,40,56.7,0.8,2.5,0
60,Höri,2016,48,48.8,0,2.4,0.8
60,Höri,2017,45.4,47.4,1,5.2,1
60,Höri,2018,36.9,59.2,0.8,3.1,0
60,Höri,2019,39.7,54.1,0.7,5.5,0
60,Höri,2020,21.3,61.1,1.9,15.7,0
60,Höri,2021,20.9,46.2,4.4,27.5,1.1
60,Höri,2022,18.6,27.5,13.7,40.2,0
60,Höri,2023,15.5,38,13.2,33.3,0
61,Hüntwangen,2002,20,80,0,0,0
61,Hüntwangen,2003,24.4,75.6,0,0,0
61,Hüntwangen,2004,10.3,89.7,0,0,0
61,Hüntwangen,2005,30.2,67.4,0,0,2.3
61,Hüntwangen,2006,39.5,60.5,0,0,0
61,Hüntwangen,2007,21.4,67.9,0,3.6,7.1
61,Hüntwangen,2008,36.1,61.1,0,0,2.8
61,Hüntwangen,2009,7.4,92.6,0,0,0
61,Hüntwangen,2010,32.4,61.8,0,2.9,2.9
61,Hüntwangen,2011,33.3,63.6,0,0,3
61,Hüntwangen,2012,25,67.3,0,7.7,0
61,Hüntwangen,2013,41.7,55.6,0,2.8,0
61,Hüntwangen,2014,32.6,60.5,2.3,4.7,0
61,Hüntwangen,2015,40.4,51.1,4.3,2.1,2.1
61,Hüntwangen,2016,52,42,4,2,0
61,Hüntwangen,2017,28,62,0,10,0
61,Hüntwangen,2018,41.5,53.7,2.4,2.4,0
61,Hüntwangen,2019,41.9,41.9,9.3,4.7,2.3
61,Hüntwangen,2020,20.5,40.9,11.4,25,2.3
61,Hüntwangen,2021,10.5,44.7,5.3,39.5,0
61,Hüntwangen,2022,3.3,26.7,23.3,46.7,0
61,Hüntwangen,2023,5.7,17.1,28.6,48.6,0
62,Kloten,2002,16.3,83.7,0,0,0
62,Kloten,2003,20.3,79.6,0,0,0.1
62,Kloten,2004,24.1,73.3,0,0,2.6
62,Kloten,2005,27.4,71.1,0,0,1.5
62,Kloten,2006,28.5,70,0,0.3,1.2
62,Kloten,2007,31.5,64.1,0,1.4,3
62,Kloten,2008,29.3,66.4,0,1.8,2.4
62,Kloten,2009,28.5,67.7,0,2,1.8
62,Kloten,2010,29.3,67.9,0,1.8,1
62,Kloten,2011,30.4,66.8,0.1,1.9,0.7
62,Kloten,2012,35.3,60.4,0.1,3,1.3
62,Kloten,2013,39.8,54.5,0.5,4.8,0.4
62,Kloten,2014,35.6,59.1,0.6,4.1,0.6
62,Kloten,2015,43.7,51.1,1,4.1,0.1
62,Kloten,2016,43,51.5,1.5,3.9,0.2
62,Kloten,2017,42.4,49.7,1.1,6.4,0.3
62,Kloten,2018,39.1,54.4,2.3,4.2,0
62,Kloten,2019,29.5,58.2,3.5,8.5,0.3
62,Kloten,2020,23.5,52,5.9,17.7,1
62,Kloten,2021,16.4,36.1,13.1,34.4,0
62,Kloten,2022,16.7,30.7,17.4,34.9,0.3
62,Kloten,2023,14.4,26.4,23.4,35.8,0
63,Lufingen,2002,16.7,83.3,0,0,0
63,Lufingen,2003,20.4,79.6,0,0,0
63,Lufingen,2004,16.3,81.6,0,0,2
63,Lufingen,2005,14.3,85.7,0,0,0
63,Lufingen,2006,21.9,78.1,0,0,0
63,Lufingen,2007,25.7,73,0,1.4,0
63,Lufingen,2008,29.4,69.1,0,0,1.5
63,Lufingen,2009,22.2,77.8,0,0,0
63,Lufingen,2010,20.3,78.1,0,1.6,0
63,Lufingen,2011,17.8,79.5,0,2.7,0
63,Lufingen,2012,33,64.8,0,2.3,0
63,Lufingen,2013,37.5,58.8,1.3,2.5,0
63,Lufingen,2014,31.6,64.5,0,3.9,0
63,Lufingen,2015,35.6,63.3,0,1.1,0
63,Lufingen,2016,45.2,48.4,1.1,5.4,0
63,Lufingen,2017,36.4,58.2,0.9,3.6,0.9
63,Lufingen,2018,28.4,63.7,2.9,4.9,0
63,Lufingen,2019,28.7,57.4,5,8.9,0
63,Lufingen,2020,28.3,46.5,10.1,15.2,0
63,Lufingen,2021,11,44,14,30,1
63,Lufingen,2022,7,45.3,17.4,30.2,0
63,Lufingen,2023,7.2,30.9,22.7,39.2,0
64,Nürensdorf,2002,9.6,90.4,0,0,0
64,Nürensdorf,2003,15.7,84.3,0,0,0
64,Nürensdorf,2004,21.5,77.5,0,0,1
64,Nürensdorf,2005,22.5,76.1,0,0,1.4
64,Nürensdorf,2006,21.8,75.4,0,2.8,0
64,Nürensdorf,2007,26.8,70.4,0,1.4,1.4
64,Nürensdorf,2008,25.5,71.6,0,2.5,0.5
64,Nürensdorf,2009,21.4,76.2,0,1.9,0.5
64,Nürensdorf,2010,20.4,77.4,0,1.7,0.4
64,Nürensdorf,2011,25.8,70,0,3.7,0.5
64,Nürensdorf,2012,34.3,62,0,3.6,0
64,Nürensdorf,2013,33.5,63.3,0.4,2.8,0
64,Nürensdorf,2014,32.7,62.1,0.5,4.7,0
64,Nürensdorf,2015,37.6,58.5,1.3,2.6,0
64,Nürensdorf,2016,31.8,61,1.5,5.7,0
64,Nürensdorf,2017,34.2,58.8,2.5,4.5,0
64,Nürensdorf,2018,28.8,62,3.1,5.7,0.4
64,Nürensdorf,2019,21.3,64.6,3.8,9.6,0.8
64,Nürensdorf,2020,13.1,55.5,5.8,24.6,1
64,Nürensdorf,2021,12.4,35.8,11.9,39.8,0
64,Nürensdorf,2022,13.1,32.7,17,37.3,0
64,Nürensdorf,2023,5.9,34.9,24.3,34.9,0
65,Oberembrach,2002,17.6,82.4,0,0,0
65,Oberembrach,2003,18.5,81.5,0,0,0
65,Oberembrach,2004,32.3,67.7,0,0,0
65,Oberembrach,2005,19.2,80.8,0,0,0
65,Oberembrach,2006,17.1,82.9,0,0,0
65,Oberembrach,2007,15.4,82.1,0,2.6,0
65,Oberembrach,2008,16.7,80,0,3.3,0
65,Oberembrach,2009,25,71.9,0,0,3.1
65,Oberembrach,2010,18.8,81.3,0,0,0
65,Oberembrach,2011,29.6,63,0,7.4,0
65,Oberembrach,2012,27.3,65.9,0,6.8,0
65,Oberembrach,2013,26.8,73.2,0,0,0
65,Oberembrach,2014,32.3,67.7,0,0,0
65,Oberembrach,2015,37.2,53.5,4.7,2.3,2.3
65,Oberembrach,2016,38.7,58.1,0,3.2,0
65,Oberembrach,2017,25,70.5,0,4.5,0
65,Oberembrach,2018,32.4,59.5,2.7,5.4,0
65,Oberembrach,2019,17.1,71.4,2.9,8.6,0
65,Oberembrach,2020,18.5,63,0,18.5,0
65,Oberembrach,2021,15.2,54.5,9.1,21.2,0
65,Oberembrach,2022,7.1,35.7,21.4,35.7,0
65,Oberembrach,2023,4.8,38.1,23.8,33.3,0
66,Opfikon,2002,12.4,87.4,0,0,0.3
66,Opfikon,2003,19.1,80.7,0,0,0.3
66,Opfikon,2004,20.7,78.5,0,0,0.9
66,Opfikon,2005,25.7,73,0,0,1.3
66,Opfikon,2006,29.8,69,0,0.5,0.6
66,Opfikon,2007,35.6,61.7,0,0.3,2.3
66,Opfikon,2008,44.3,51.7,0,1,3
66,Opfikon,2009,38.1,59.3,0,1,1.6
66,Opfikon,2010,35.5,61.5,0.1,1.1,1.8
66,Opfikon,2011,39,55.5,3.8,1,0.7
66,Opfikon,2012,40.6,55.7,1.9,1,0.8
66,Opfikon,2013,46.1,48.5,2.5,2,0.9
66,Opfikon,2014,41.1,55.7,1.9,1.3,0
66,Opfikon,2015,44.3,51.4,1.5,2.1,0.6
66,Opfikon,2016,45.4,49.8,2,2.3,0.5
66,Opfikon,2017,43.5,51.1,3.1,1.9,0.4
66,Opfikon,2018,32.7,61.4,1.3,4.4,0.3
66,Opfikon,2019,36.2,52.3,2.5,8,1
66,Opfikon,2020,32.3,46.3,8.3,12.5,0.6
66,Opfikon,2021,22.4,38,8.4,31.2,0
66,Opfikon,2022,24.9,33.1,11.6,30.1,0.3
66,Opfikon,2023,12.1,31.3,21.3,35.1,0.3
67,Rafz,2002,21.7,78.3,0,0,0
67,Rafz,2003,26.5,73.5,0,0,0
67,Rafz,2004,34.2,65.8,0,0,0
67,Rafz,2005,24.8,73.5,0,0,1.8
67,Rafz,2006,30.6,66.7,0,0.9,1.9
67,Rafz,2007,27.7,70.3,0,0,2
67,Rafz,2008,32.6,63.1,0,2.1,2.1
67,Rafz,2009,25.2,73.9,0,0.9,0
67,Rafz,2010,32.6,65.2,0,0.8,1.5
67,Rafz,2011,28.1,71.3,0,0.6,0
67,Rafz,2012,28.6,70,0,1,0.5
67,Rafz,2013,36.3,61.3,0.6,1.2,0.6
67,Rafz,2014,34.9,61.5,1.2,2.4,0
67,Rafz,2015,35.4,58.4,1.7,4.5,0
67,Rafz,2016,41.8,53.5,1.2,3.5,0
67,Rafz,2017,35.9,55.8,1.9,6.4,0
67,Rafz,2018,28.9,64.8,0.6,5.7,0
67,Rafz,2019,28,61.9,5.4,4.2,0.6
67,Rafz,2020,22.5,51.7,12.5,12.5,0.8
67,Rafz,2021,15.3,33.1,16.9,34.7,0
67,Rafz,2022,8,33,22.3,36.6,0
67,Rafz,2023,7.9,25.9,32.4,33.8,0
68,Rorbas,2002,22,78,0,0,0
68,Rorbas,2003,22.5,77.5,0,0,0
68,Rorbas,2004,20.3,78,0,0,1.7
68,Rorbas,2005,21.8,77,0,0,1.1
68,Rorbas,2006,26.7,70.7,0,1.3,1.3
68,Rorbas,2007,26.1,69.6,0,1.4,2.9
68,Rorbas,2008,24.3,74.3,0,0,1.4
68,Rorbas,2009,21.7,75,0,3.3,0
68,Rorbas,2010,28.2,69.2,0,2.6,0
68,Rorbas,2011,27.6,70.7,0,1.7,0
68,Rorbas,2012,27.7,67,0,5.3,0
68,Rorbas,2013,20,71.3,0,7.5,1.3
68,Rorbas,2014,37.7,59.4,0,2.9,0
68,Rorbas,2015,30.9,63.8,0,5.3,0
68,Rorbas,2016,32.9,58.2,1.3,7.6,0
68,Rorbas,2017,24,67.7,2.1,4.2,2.1
68,Rorbas,2018,31.6,61.8,2.6,3.9,0
68,Rorbas,2019,19.3,69.9,4.8,6,0
68,Rorbas,2020,24.2,53.2,8.1,14.5,0
68,Rorbas,2021,12.1,40.9,10.6,36.4,0
68,Rorbas,2022,11.5,34.4,18,36.1,0
68,Rorbas,2023,1.9,31.5,25.9,40.7,0
69,Wallisellen,2002,15.4,84.6,0,0,0
69,Wallisellen,2003,17.2,82.2,0,0,0.5
69,Wallisellen,2004,22.8,76.4,0,0,0.8
69,Wallisellen,2005,25,74.1,0,0,0.9
69,Wallisellen,2006,24.8,74.4,0,0.5,0.3
69,Wallisellen,2007,28.2,68.9,0,0.8,2.1
69,Wallisellen,2008,35.6,62,0,0.5,2
69,Wallisellen,2009,29.4,68.8,0,1.2,0.5
69,Wallisellen,2010,30.2,68.5,0,0.5,0.8
69,Wallisellen,2011,34.7,62.7,0.6,1.5,0.5
69,Wallisellen,2012,39.1,59.1,0.5,1.3,0
69,Wallisellen,2013,46.6,52,0.4,1,0
69,Wallisellen,2014,45.8,51.3,1.4,1.5,0
69,Wallisellen,2015,48.3,47.8,1.2,2.1,0.7
69,Wallisellen,2016,48.1,47.3,1.7,2.4,0.5
69,Wallisellen,2017,49.6,47.4,0.9,2,0.1
69,Wallisellen,2018,35.3,55.4,2,5.7,1.6
69,Wallisellen,2019,32.3,54,5.9,7.1,0.8
69,Wallisellen,2020,27.4,46.5,7.8,18.1,0.2
69,Wallisellen,2021,21.6,37.1,12.4,28.6,0.3
69,Wallisellen,2022,21.2,24.8,16,37.8,0.2
69,Wallisellen,2023,11.4,24.1,21.9,42.7,0
70,Wasterkingen,2002,15,85,0,0,0
70,Wasterkingen,2003,29.4,70.6,0,0,0
70,Wasterkingen,2004,18.2,81.8,0,0,0
70,Wasterkingen,2005,14.3,85.7,0,0,0
70,Wasterkingen,2006,34.8,65.2,0,0,0
70,Wasterkingen,2007,33.3,58.3,0,0,8.3
70,Wasterkingen,2008,36.4,63.6,0,0,0
70,Wasterkingen,2009,28.6,71.4,0,0,0
70,Wasterkingen,2010,35.3,58.8,0,5.9,0
70,Wasterkingen,2011,12.5,81.3,0,6.3,0
70,Wasterkingen,2012,30.8,69.2,0,0,0
70,Wasterkingen,2013,50,50,0,0,0
70,Wasterkingen,2014,46.7,53.3,0,0,0
70,Wasterkingen,2015,47.6,52.4,0,0,0
70,Wasterkingen,2016,52,48,0,0,0
70,Wasterkingen,2017,54.5,45.5,0,0,0
70,Wasterkingen,2018,29.4,64.7,0,5.9,0
70,Wasterkingen,2019,27.3,63.6,9.1,0,0
70,Wasterkingen,2020,41.2,35.3,5.9,17.6,0
70,Wasterkingen,2021,29.4,29.4,11.8,29.4,0
70,Wasterkingen,2022,0,33.3,25,41.7,0
70,Wasterkingen,2023,0,42.9,14.3,42.9,0
71,Wil,2002,10.9,89.1,0,0,0
71,Wil,2003,16.7,83.3,0,0,0
71,Wil,2004,24.5,75.5,0,0,0
71,Wil,2005,24.5,75.5,0,0,0
71,Wil,2006,31.7,65.9,0,2.4,0
71,Wil,2007,25.6,66.7,0,2.6,5.1
71,Wil,2008,28.1,70.2,0,1.8,0
71,Wil,2009,30.3,66.7,0,3,0
71,Wil,2010,30,65,0,0,5
71,Wil,2011,27.7,72.3,0,0,0
71,Wil,2012,38.5,60,0,1.5,0
71,Wil,2013,43.4,50.9,1.9,3.8,0
71,Wil,2014,50,46,0,4,0
71,Wil,2015,35,62.5,2.5,0,0
71,Wil,2016,39.1,58.7,0,2.2,0
71,Wil,2017,52.4,42.9,0,4.8,0
71,Wil,2018,25.5,66.7,3.9,3.9,0
71,Wil,2019,31.4,51,7.8,9.8,0
71,Wil,2020,28.9,55.3,2.6,13.2,0
71,Wil,2021,25.8,29,16.1,29,0
71,Wil,2022,4.7,37.2,27.9,30.2,0
71,Wil,2023,4.1,34.7,36.7,24.5,0
72,Winkel,2002,14,86,0,0,0
72,Winkel,2003,13,87,0,0,0
72,Winkel,2004,21.3,77.5,0,0,1.1
72,Winkel,2005,21.6,77.9,0,0,0.5
72,Winkel,2006,26.2,69.4,0,3.3,1.1
72,Winkel,2007,28.1,69.6,0,1.6,0.8
72,Winkel,2008,26,70.2,0,1.9,1.9
72,Winkel,2009,22.2,72.7,0,5.2,0
72,Winkel,2010,24.6,72.5,0.5,2.4,0
72,Winkel,2011,26.5,66.4,0,6.7,0.4
72,Winkel,2012,34.5,60.6,0,4.9,0
72,Winkel,2013,31.7,61.8,0.4,5.6,0.4
72,Winkel,2014,29.4,63.7,1,5.5,0.5
72,Winkel,2015,36.3,55.7,2.1,5.9,0
72,Winkel,2016,34.7,56.2,2,7.2,0
72,Winkel,2017,25.9,62.3,3.8,7.9,0
72,Winkel,2018,27.7,60,1.8,10.5,0
72,Winkel,2019,17.4,61.3,6.3,15,0
72,Winkel,2020,18.3,50.6,12.3,18.7,0
72,Winkel,2021,9,42.1,13.6,34.8,0.5
72,Winkel,2022,10.1,45.8,17.6,26.4,0
72,Winkel,2023,8.3,34.6,24.4,32.7,0
81,Bachs,2002,0,100,0,0,0
81,Bachs,2003,23.5,76.5,0,0,0
81,Bachs,2004,15.4,84.6,0,0,0
81,Bachs,2005,26.7,73.3,0,0,0
81,Bachs,2006,23.5,76.5,0,0,0
81,Bachs,2007,21.1,78.9,0,0,0
81,Bachs,2008,40,60,0,0,0
81,Bachs,2009,23.5,70.6,0,0,5.9
81,Bachs,2010,25,75,0,0,0
81,Bachs,2011,25,75,0,0,0
81,Bachs,2012,33.3,66.7,0,0,0
81,Bachs,2013,60,40,0,0,0
81,Bachs,2014,40.9,54.5,4.5,0,0
81,Bachs,2015,50,41.7,0,8.3,0
81,Bachs,2016,46.2,46.2,7.7,0,0
81,Bachs,2017,38.9,55.6,0,5.6,0
81,Bachs,2018,28,64,0,8,0
81,Bachs,2019,28.6,61.9,0,9.5,0
81,Bachs,2020,15,65,5,15,0
81,Bachs,2021,21.1,36.8,5.3,36.8,0
81,Bachs,2022,10,30,25,30,5
81,Bachs,2023,15.4,46.2,15.4,23.1,0
82,Boppelsen,2002,15.7,84.3,0,0,0
82,Boppelsen,2003,33.3,62.7,0,0,3.9
82,Boppelsen,2004,13.3,86.7,0,0,0
82,Boppelsen,2005,22.6,77.4,0,0,0
82,Boppelsen,2006,29.5,70.5,0,0,0
82,Boppelsen,2007,12.2,80.5,0,0,7.3
82,Boppelsen,2008,19.4,74.2,0,1.6,4.8
82,Boppelsen,2009,24.6,75.4,0,0,0
82,Boppelsen,2010,28.3,69.8,0,0,1.9
82,Boppelsen,2011,29.3,63.8,0,3.4,3.4
82,Boppelsen,2012,34.7,65.3,0,0,0
82,Boppelsen,2013,48.6,48.6,0,2.8,0
82,Boppelsen,2014,34.5,63.8,1.7,0,0
82,Boppelsen,2015,25,66.7,1.7,6.7,0
82,Boppelsen,2016,35.4,64.6,0,0,0
82,Boppelsen,2017,36.4,59.1,0,4.5,0
82,Boppelsen,2018,20.4,70.4,7.4,1.9,0
82,Boppelsen,2019,32.8,47.5,8.2,11.5,0
82,Boppelsen,2020,14.8,55.7,4.9,24.6,0
82,Boppelsen,2021,10,41.7,15,31.7,1.7
82,Boppelsen,2022,15.7,25.5,23.5,35.3,0
82,Boppelsen,2023,5.5,27.4,30.1,37,0
83,Buchs,2002,19.8,80.2,0,0,0
83,Buchs,2003,24.9,75.1,0,0,0
83,Buchs,2004,20.6,78.3,0,0,1.1
83,Buchs,2005,27.8,72.2,0,0,0
83,Buchs,2006,28.8,69.6,0,1,0.5
83,Buchs,2007,29.8,68,0,0.9,1.3
83,Buchs,2008,31.4,67.2,0,0.4,0.9
83,Buchs,2009,29.3,68.8,0,1.4,0.5
83,Buchs,2010,26.1,70.7,0,2.7,0.5
83,Buchs,2011,35.3,64.3,0,0.4,0
83,Buchs,2012,38.6,60.1,0,1.4,0
83,Buchs,2013,33,64.2,0.3,2.1,0.3
83,Buchs,2014,38.5,57,1.2,2.5,0.8
83,Buchs,2015,44.3,47.9,1.2,3.3,3.3
83,Buchs,2016,41,53.5,1.1,4,0.4
83,Buchs,2017,40.9,54.9,1.7,2.5,0
83,Buchs,2018,33.5,61.7,0,4.8,0
83,Buchs,2019,31.5,58.2,4,6,0.4
83,Buchs,2020,26.8,57.5,6.6,8.8,0.4
83,Buchs,2021,17.5,43.5,13,26,0
83,Buchs,2022,14.2,37.3,19.3,29.2,0
83,Buchs,2023,6.4,41.6,20.6,31.3,0
84,Dällikon,2002,22,78,0,0,0
84,Dällikon,2003,21.6,78.4,0,0,0
84,Dällikon,2004,28.4,70.5,0,0,1.1
84,Dällikon,2005,31.1,68.2,0,0,0.7
84,Dällikon,2006,28.6,69.3,0,1.6,0.5
84,Dällikon,2007,29,69,0,0.7,1.4
84,Dällikon,2008,34.3,63.6,0,2,0
84,Dällikon,2009,34.9,62.1,0,1.8,1.2
84,Dällikon,2010,34.2,64.6,0,1.3,0
84,Dällikon,2011,41.9,57,0,1.1,0
84,Dällikon,2012,43,54.3,0,2.7,0
84,Dällikon,2013,37.9,60.4,0,1.8,0
84,Dällikon,2014,43.1,52.9,0.7,2.6,0.7
84,Dällikon,2015,38.8,57.9,0.5,2.7,0
84,Dällikon,2016,38.9,56.2,1.9,3.1,0
84,Dällikon,2017,42.9,54.3,1.1,1.1,0.6
84,Dällikon,2018,40.6,56.8,0,2.1,0.5
84,Dällikon,2019,34.9,52.3,2.1,10.8,0
84,Dällikon,2020,31.5,46.9,7,14.7,0
84,Dällikon,2021,33.2,34.7,6.2,25.9,0
84,Dällikon,2022,14.3,30.1,19.5,36.1,0
84,Dällikon,2023,5.7,19.4,18.8,56.1,0
85,Dänikon,2002,16.9,83.1,0,0,0
85,Dänikon,2003,32.1,67.9,0,0,0
85,Dänikon,2004,30.4,69.6,0,0,0
85,Dänikon,2005,21.4,76.2,0,0,2.4
85,Dänikon,2006,21.7,76.1,0,0,2.2
85,Dänikon,2007,31.1,64.4,0,0,4.4
85,Dänikon,2008,31.4,68.6,0,0,0
85,Dänikon,2009,19.6,80.4,0,0,0
85,Dänikon,2010,23.1,75,0,1.9,0
85,Dänikon,2011,31,69,0,0,0
85,Dänikon,2012,33.3,64.1,0,2.6,0
85,Dänikon,2013,32.8,67.2,0,0,0
85,Dänikon,2014,35,63.3,0,0,1.7
85,Dänikon,2015,34.8,62.3,1.4,0,1.4
85,Dänikon,2016,37.3,60,0,2.7,0
85,Dänikon,2017,25.4,68.7,4.5,1.5,0
85,Dänikon,2018,32.3,60,1.5,4.6,1.5
85,Dänikon,2019,25.9,66.7,4.9,2.5,0
85,Dänikon,2020,29.8,57.9,3.5,8.8,0
85,Dänikon,2021,9.8,39.2,21.6,27.5,2
85,Dänikon,2022,10.3,28.2,23.1,38.5,0
85,Dänikon,2023,6.7,17.8,33.3,42.2,0
86,Dielsdorf,2002,15.8,84.2,0,0,0
86,Dielsdorf,2003,20.2,79.8,0,0,0
86,Dielsdorf,2004,24.5,75.5,0,0,0
86,Dielsdorf,2005,30.5,69.3,0,0,0.2
86,Dielsdorf,2006,33.8,66,0,0,0.2
86,Dielsdorf,2007,38.8,60.3,0,0.6,0.3
86,Dielsdorf,2008,46.5,53.4,0,0.2,0
86,Dielsdorf,2009,44.2,55.1,0,0.7,0
86,Dielsdorf,2010,40.9,54.2,0,4.9,0
86,Dielsdorf,2011,43.7,54.5,0,1.8,0
86,Dielsdorf,2012,44,51.8,1,3.2,0
86,Dielsdorf,2013,47.4,50.7,0.4,1.5,0
86,Dielsdorf,2014,40.7,52.8,5.1,1.4,0
86,Dielsdorf,2015,29.8,38.2,28.2,3.7,0.1
86,Dielsdorf,2016,33.7,43.2,15.7,7.5,0
86,Dielsdorf,2017,39.4,41.3,11.2,8.1,0
86,Dielsdorf,2018,31.2,27.5,38.2,3.2,0
86,Dielsdorf,2019,34.9,49.9,5.6,9.7,0
86,Dielsdorf,2020,25.4,49.8,5.1,19.5,0.3
86,Dielsdorf,2021,12.7,32.5,12.7,41.7,0.3
86,Dielsdorf,2022,8.3,22.1,18.1,51.5,0
86,Dielsdorf,2023,3.3,24,23.8,48.8,0
87,Hüttikon,2002,22.7,77.3,0,0,0
87,Hüttikon,2003,27.8,72.2,0,0,0
87,Hüttikon,2004,4.8,95.2,0,0,0
87,Hüttikon,2005,17.4,82.6,0,0,0
87,Hüttikon,2006,10.5,89.5,0,0,0
87,Hüttikon,2007,20,76,0,4,0
87,Hüttikon,2008,26.9,73.1,0,0,0
87,Hüttikon,2009,54.5,45.5,0,0,0
87,Hüttikon,2010,9.1,90.9,0,0,0
87,Hüttikon,2011,24,72,0,4,0
87,Hüttikon,2012,22.2,75,0,2.8,0
87,Hüttikon,2013,43.3,53.3,0,3.3,0
87,Hüttikon,2014,40.6,50,0,9.4,0
87,Hüttikon,2015,36.8,63.2,0,0,0
87,Hüttikon,2016,40,55,2.5,2.5,0
87,Hüttikon,2017,45.7,45.7,2.9,5.7,0
87,Hüttikon,2018,28.3,60.9,2.2,8.7,0
87,Hüttikon,2019,35,50,5,10,0
87,Hüttikon,2020,20,66.7,6.7,6.7,0
87,Hüttikon,2021,8.8,32.4,20.6,38.2,0
87,Hüttikon,2022,20,30,15,35,0
87,Hüttikon,2023,6.7,10,36.7,46.7,0
88,Neerach,2002,13.2,86.2,0,0,0.6
88,Neerach,2003,20.4,79.6,0,0,0
88,Neerach,2004,18.5,80.7,0,0,0.7
88,Neerach,2005,15.9,81.4,0,0,2.8
88,Neerach,2006,19.8,80.2,0,0,0
88,Neerach,2007,26.8,72,0,1.2,0
88,Neerach,2008,21.1,75,0,2.6,1.3
88,Neerach,2009,26.8,70.6,0,1.3,1.3
88,Neerach,2010,24.5,73,0,1.9,0.6
88,Neerach,2011,27.9,70.9,0,1.2,0
88,Neerach,2012,37.8,59.3,0,1.7,1.2
88,Neerach,2013,32.6,65.3,0,2.1,0
88,Neerach,2014,39.4,56.3,2.1,2.1,0
88,Neerach,2015,34.1,61.8,1.2,2.9,0
88,Neerach,2016,35.8,60.8,1.1,2.3,0
88,Neerach,2017,33.5,61.2,2.7,2.7,0
88,Neerach,2018,31.5,55.1,4.5,6.7,2.2
88,Neerach,2019,21.7,66.1,7.2,5,0
88,Neerach,2020,22.1,56.5,7.6,13.7,0
88,Neerach,2021,10.9,40.9,13.1,35,0
88,Neerach,2022,8,35.2,18.4,38.4,0
88,Neerach,2023,6.9,33.8,25.4,33.8,0
89,Niederglatt,2002,14.8,85.2,0,0,0
89,Niederglatt,2003,15.7,83.5,0,0,0.9
89,Niederglatt,2004,23.4,76.6,0,0,0
89,Niederglatt,2005,28.3,71.7,0,0,0
89,Niederglatt,2006,33.8,64.8,0,0.7,0.7
89,Niederglatt,2007,31.2,65.2,0,1.4,2.2
